price;dist;season;rating;size;rooms;area;max_guests;bathrooms;close_to_beach
4204.34;13.76;Autumn;3.23;73;3;Southern suburbs;4;3;Yes
5081.84;14.53;Autumn;3.81;57;1;Bloubergstrand region;3;2;No
4975.15;13.6;Autumn;3.81;77;3;Bloubergstrand region;3;3;Yes
6865.07;19.54;Summer;4.94;61;2;Bloubergstrand region;4;1;Yes
4159.18;13.72;Spring;4.28;73;1;City bowl;3;2;Yes
6023.11;16.51;Summer;4.17;70;2;Southern suburbs;3;1;Yes
5198.8;13.29;Autumn;3.25;47;3;City bowl;4;2;Yes
5531.39;13.62;Winter;4.04;67;2;City bowl;4;1;Yes
7497.45;14.08;Summer;5.33;76;1;City bowl;3;3;No
7606.55;15.69;Summer;4.8;77;2;Southern suburbs;4;2;Yes
4277.4;14.49;Winter;4.53;72;1;City bowl;3;2;No
6743.12;14.35;Autumn;3.55;71;2;Atlantic seaboard;4;3;Yes
4623.64;11.46;Autumn;5.11;64;2;City bowl;4;2;Yes
6175.69;12.83;Spring;3.54;72;2;City bowl;0;2;No
4249.85;17.75;Winter;2.62;62;2;Atlantic seaboard;3;1;No
3373.3;13.3;Autumn;2.54;66;2;Southern suburbs;3;1;No
6072.56;19.28;Summer;3.77;69;2;City bowl;3;1;Yes
4501.36;14.12;Winter;5.08;72;2;City bowl;3;2;No
4608.77;12.74;Summer;5.38;70;2;Atlantic seaboard;4;2;No
5396.59;19.36;Autumn;4.37;63;2;Bloubergstrand region;3;3;No
4825.51;18.54;Summer;5.46;83;2;Southern suburbs;3;1;Yes
5067.8;13.26;Autumn;5.92;77;3;Atlantic seaboard;6;3;Yes
8649.39;14.5;Summer;4.82;68;2;City bowl;4;1;Yes
4598.92;12.57;Autumn;4.92;65;2;Atlantic seaboard;4;2;Yes
5437.07;13.26;Autumn;3.75;70;2;City bowl;4;3;No
4881.08;23.55;Summer;4.37;77;3;City bowl;6;1;Yes
6223.62;11.77;Autumn;3.61;69;3;Atlantic seaboard;6;2;Yes
5364.1;8.64;Spring;3.01;61;1;Bloubergstrand region;2;2;Yes
4577.34;19.29;Summer;4.29;58;2;Bloubergstrand region;4;1;Yes
5276.57;15.82;Autumn;5.95;74;2;Bloubergstrand region;3;2;Yes
7193.34;15.19;Summer;4.12;76;3;Atlantic seaboard;6;3;No
4588.1;13.69;Summer;4.67;70;3;City bowl;6;1;No
4707.4;15.77;Summer;4.63;78;3;Southern suburbs;6;2;No
8421.07;16.78;Spring;4.4;62;2;City bowl;4;2;No
6097.75;19.89;Summer;4.69;81;2;Bloubergstrand region;4;1;Yes
5824.61;17.5;Autumn;4.38;71;1;Southern suburbs;3;2;No
5863.02;15.05;Autumn;4.61;77;2;Southern suburbs;4;2;No
5339.8;10.43;Summer;5.69;83;2;Atlantic seaboard;4;1;No
6686.1;13.55;Summer;4.88;73;2;City bowl;4;2;No
3205.95;16.64;Summer;4.28;68;2;Bloubergstrand region;4;2;No
5298.45;13.89;Summer;4.37;60;1;City bowl;2;1;Yes
4983.06;14.65;Autumn;5.31;67;2;Atlantic seaboard;4;2;No
4440.77;14.27;Summer;4.57;73;2;Bloubergstrand region;4;2;No
5847.72;8.2;Summer;3.47;70;2;City bowl;2;2;No
4454.56;17.69;Summer;4.69;67;2;Bloubergstrand region;4;2;No
5604.53;16.53;Autumn;5.38;90;4;City bowl;6;3;No
9874.88;16.46;Autumn;4.28;69;1;Atlantic seaboard;3;2;Yes
4618.6;14.67;Spring;5.22;82;3;Atlantic seaboard;6;2;No
4145.17;17.11;Winter;5.2;69;2;Bloubergstrand region;4;2;Yes
4602.16;12.69;Autumn;5.66;83;3;City bowl;6;3;No
4374.33;15.97;Winter;4.94;69;2;Bloubergstrand region;4;2;Yes
4547.87;13.55;Winter;4.7;72;3;City bowl;6;3;No
5728.49;15.53;Autumn;4.94;75;2;City bowl;4;2;No
6594.11;14.99;Spring;4.15;71;2;Bloubergstrand region;4;2;No
4084.24;14.35;Autumn;4.26;65;2;Atlantic seaboard;4;2;Yes
6111.81;14.93;Summer;3.94;72;1;Southern suburbs;3;1;Yes
4630.39;14.92;Autumn;4.12;81;2;Atlantic seaboard;4;2;Yes
5745.73;14.46;Summer;4.63;72;2;Atlantic seaboard;4;2;No
6228.9;17.07;Spring;3.74;71;2;City bowl;2;2;No
5484.3;11.11;Summer;4.11;64;1;Southern suburbs;3;1;Yes
6900.78;14.74;Autumn;5.04;68;2;Southern suburbs;4;1;No
5677.72;14.54;Summer;5.1;75;2;Atlantic seaboard;4;1;No
6979.85;16.44;Spring;4.76;81;4;Atlantic seaboard;6;3;Yes
5363.11;14.68;Summer;5.53;63;1;City bowl;3;3;No
6859.78;11.91;Spring;5.33;65;2;City bowl;4;2;No
4840.65;18.53;Summer;4.95;69;1;Bloubergstrand region;3;3;No
6914.5;19.89;Autumn;4.23;67;3;Southern suburbs;6;2;No
4721.16;18.5;Autumn;5.11;86;3;City bowl;6;1;No
4635.23;20.65;Winter;4.57;75;2;City bowl;4;2;No
4740.03;15.25;Spring;5.07;69;3;City bowl;5;3;Yes
5458.12;17.37;Spring;3.81;67;2;City bowl;4;2;Yes
5270.53;13.34;Autumn;5.31;83;2;Bloubergstrand region;4;3;No
5660;12.91;Autumn;5.02;74;1;City bowl;3;2;No
4916.88;14.93;Summer;4.26;59;2;Atlantic seaboard;4;2;No
5066.86;19.77;Spring;4.13;81;2;Atlantic seaboard;4;3;No
4545.19;14.8;Autumn;5.19;78;3;Atlantic seaboard;5;2;Yes
5284.51;14.95;Summer;4.11;75;3;City bowl;6;2;No
5128.05;15.7;Autumn;5.33;64;3;City bowl;6;2;No
6110.5;14.25;Summer;3.9;62;2;Southern suburbs;4;2;Yes
5255.06;14.19;Autumn;4.34;74;3;Atlantic seaboard;6;3;Yes
6751;14.2;Autumn;4.75;66;2;Atlantic seaboard;4;3;No
5988.86;19.09;Summer;4.4;70;2;Bloubergstrand region;4;3;No
5058.43;20.04;Spring;4.36;89;1;Atlantic seaboard;3;2;No
5292.44;16.31;Spring;4.98;80;2;City bowl;3;1;Yes
5043.92;11.03;Summer;4.94;66;2;Bloubergstrand region;4;3;Yes
5224.8;11.39;Autumn;4.96;76;3;Southern suburbs;6;3;No
6557.88;11.08;Spring;4.35;63;2;Bloubergstrand region;3;1;Yes
7697.42;17.59;Summer;4.51;70;2;Bloubergstrand region;4;3;No
3499.72;19.65;Winter;3.72;70;2;Southern suburbs;4;3;No
6023.11;15.46;Summer;5.13;88;4;Atlantic seaboard;8;2;No
4954.1;15.71;Summer;4.51;62;2;Bloubergstrand region;4;3;No
7357.34;17.51;Summer;5.27;84;2;Atlantic seaboard;4;2;Yes
3727.29;18.42;Summer;5.39;70;3;City bowl;6;3;No
8974.36;19.64;Spring;5.14;83;1;Southern suburbs;3;2;Yes
6241.73;18.08;Spring;4.6;80;3;Bloubergstrand region;6;3;Yes
5278.31;15.77;Summer;4.43;73;2;City bowl;2;3;No
6326.74;15.39;Summer;4.38;69;2;Southern suburbs;4;2;No
5218.17;15.29;Autumn;4.18;74;2;City bowl;4;2;No
5585.71;15.2;Summer;4.59;70;2;Southern suburbs;4;2;No
6253.96;13.79;Winter;3.27;63;1;Bloubergstrand region;3;1;Yes
5622.27;20.54;Spring;4.33;70;3;Bloubergstrand region;4;3;No
4430.77;16.05;Summer;3.56;58;1;City bowl;3;2;No
6190.88;13.88;Summer;5.27;80;3;Atlantic seaboard;6;3;No
7338.11;9.47;Summer;3.71;58;2;Bloubergstrand region;4;1;No
4627.85;11.91;Summer;3.59;66;2;City bowl;2;2;No
5327.84;10.61;Summer;4.18;60;1;Atlantic seaboard;2;2;Yes
6236.65;16.81;Summer;4.35;71;2;Atlantic seaboard;4;1;Yes
5704.4;17.58;Spring;4.21;73;3;Atlantic seaboard;3;3;No
5339.28;12.22;Autumn;4.56;79;2;Southern suburbs;4;2;Yes
5027.94;18.67;Summer;4.98;77;2;Atlantic seaboard;4;1;No
5300.27;14.48;Summer;4.29;64;2;Atlantic seaboard;4;2;Yes
4685.05;13.83;Summer;3.99;78;4;Southern suburbs;8;2;Yes
7078.36;16.3;Autumn;4.95;71;1;Bloubergstrand region;2;1;Yes
7764.29;22.76;Autumn;4.59;60;2;City bowl;4;2;No
6162.65;14.15;Summer;4.48;66;2;City bowl;2;2;No
6276.34;13.36;Autumn;3.64;74;3;Bloubergstrand region;6;3;No
4788.97;16.12;Summer;4.53;77;3;Bloubergstrand region;3;2;No
6369.62;9.41;Summer;2.37;65;1;Atlantic seaboard;1;2;Yes
6076.38;14.49;Autumn;5.55;65;2;Atlantic seaboard;4;2;Yes
7520.71;15.17;Spring;4.63;76;2;Southern suburbs;4;1;No
5760.03;20.9;Spring;4.91;77;2;Southern suburbs;4;2;No
4523.89;19.2;Winter;5.06;79;2;Atlantic seaboard;4;2;No
3563.26;19.14;Summer;4.53;62;2;City bowl;4;1;No
6617.97;14.56;Spring;4.47;63;2;Atlantic seaboard;4;1;No
6341.31;13.17;Spring;3.8;70;2;City bowl;4;3;No
4871.99;13.36;Autumn;3.41;67;1;City bowl;3;2;Yes
4270.01;15.55;Summer;4.18;78;2;City bowl;3;2;No
4724.43;16.24;Summer;3.82;81;1;Atlantic seaboard;3;2;No
6606.94;12.83;Winter;4.34;66;2;Atlantic seaboard;4;2;Yes
5380.73;16.39;Summer;3.95;71;2;Atlantic seaboard;4;2;No
9525.54;14.5;Spring;4.27;71;2;Bloubergstrand region;4;2;No
5268.62;13.24;Winter;4.85;64;1;Bloubergstrand region;3;2;No
8971.87;13.75;Summer;5.4;76;3;Bloubergstrand region;5;1;No
5512.01;18.88;Spring;3.61;76;2;City bowl;0;1;No
9244.64;15.59;Spring;2.15;53;1;Southern suburbs;1;1;No
5199.11;11.14;Summer;4.28;62;1;Atlantic seaboard;3;1;No
6407.59;16.49;Autumn;3.83;66;2;Atlantic seaboard;4;2;No
4865.12;10.6;Summer;4.5;64;2;Southern suburbs;4;2;Yes
5362.9;16.22;Autumn;4.23;55;1;City bowl;3;2;No
7501.1;17.47;Winter;3.31;69;3;Atlantic seaboard;6;2;No
6523.53;19.43;Summer;4.52;63;3;Atlantic seaboard;4;2;Yes
6292.7;13.58;Summer;4.36;66;3;Atlantic seaboard;4;2;Yes
4427;13.48;Winter;3.36;70;2;Southern suburbs;3;3;No
6274.92;9.04;Autumn;4.37;76;2;Bloubergstrand region;4;1;No
5299.24;13.53;Summer;4.44;77;1;Bloubergstrand region;3;2;Yes
5958.31;19.23;Summer;4.29;62;2;City bowl;4;2;Yes
5378.26;13.95;Winter;4.48;65;3;Atlantic seaboard;6;1;No
5207.06;8.98;Summer;5.12;79;1;Atlantic seaboard;2;2;No
8739.25;14.14;Summer;4.16;53;2;Atlantic seaboard;4;2;No
5347.8;13.64;Summer;5.11;75;2;Bloubergstrand region;4;2;Yes
6865.48;11.46;Autumn;4.12;69;1;City bowl;3;2;No
4992.07;12.97;Winter;4.34;71;2;City bowl;4;2;No
5450.16;14.68;Autumn;5.47;65;2;Atlantic seaboard;4;1;No
4142.21;8.86;Summer;2.96;56;2;Southern suburbs;4;1;Yes
5438.25;16.9;Summer;3.92;78;1;Bloubergstrand region;2;2;No
6015.9;11.6;Winter;3.94;65;1;City bowl;3;2;Yes
6115.64;11.52;Summer;4.87;71;1;Atlantic seaboard;2;2;Yes
6413.06;16.03;Summer;4.76;80;1;Bloubergstrand region;3;3;Yes
4362.12;13.69;Summer;3.79;69;1;Southern suburbs;3;1;Yes
6965.02;10.93;Autumn;4.58;77;2;Bloubergstrand region;4;2;No
6206.46;17.97;Autumn;5.64;71;3;Atlantic seaboard;6;2;No
4227.98;17.67;Summer;3.84;65;2;Southern suburbs;4;2;Yes
4705.33;12.34;Summer;3.84;82;1;Southern suburbs;3;2;No
6473.95;10.92;Autumn;3.71;69;1;City bowl;2;2;Yes
5963.02;14.81;Summer;5.72;72;3;Atlantic seaboard;5;2;No
5953.46;14.04;Summer;4.08;62;2;Bloubergstrand region;4;2;Yes
4432.27;11.77;Summer;3.65;67;1;Bloubergstrand region;3;2;Yes
7242.8;10.23;Summer;4.58;68;1;City bowl;3;3;Yes
9564.77;11.58;Summer;4.78;76;3;Atlantic seaboard;5;2;No
5810.17;13.56;Summer;3.5;76;2;Southern suburbs;4;1;No
6323.33;12.63;Summer;4.7;81;1;Atlantic seaboard;3;2;No
7606.65;13.07;Summer;3.42;72;1;Bloubergstrand region;2;2;Yes
6899.2;14.15;Summer;5.09;70;1;City bowl;3;2;No
6604.55;24.07;Autumn;5.08;69;2;Southern suburbs;4;2;No
6238.09;15.35;Summer;4.59;68;1;City bowl;1;2;Yes
3979.49;10.92;Autumn;2.99;64;1;City bowl;3;1;Yes
4888.55;15.27;Winter;2.82;49;1;Atlantic seaboard;2;1;Yes
6612.54;16.04;Summer;4.37;78;1;City bowl;3;2;Yes
5791.01;13.24;Summer;4.6;73;2;Bloubergstrand region;4;2;Yes
5056.67;16.91;Autumn;4.57;64;2;Atlantic seaboard;3;2;No
7206.76;17.74;Summer;5.53;76;1;Bloubergstrand region;1;1;Yes
5373.5;16.84;Summer;4.07;71;2;Bloubergstrand region;4;1;No
6004.25;12.98;Summer;3.75;65;1;City bowl;3;1;Yes
3042.57;11.62;Autumn;4.94;67;3;Bloubergstrand region;6;2;No
4654.47;19.12;Autumn;4.17;71;2;Bloubergstrand region;4;2;Yes
4524.05;16.03;Summer;4.28;73;2;Southern suburbs;4;2;Yes
4557.54;10.78;Summer;3.15;76;2;Southern suburbs;4;3;No
6212.73;16.07;Autumn;2.92;66;2;Atlantic seaboard;4;1;No
3458.18;20.13;Summer;6.03;79;2;City bowl;4;1;No
3778.88;13.75;Autumn;3.37;75;2;Southern suburbs;4;2;No
4414.96;13.01;Spring;4.78;68;2;Bloubergstrand region;4;2;Yes
5384.48;21.04;Autumn;5.9;75;2;City bowl;4;3;Yes
7268.55;12.37;Winter;3.88;65;3;Atlantic seaboard;5;2;No
6641.28;17.08;Autumn;4.61;83;2;City bowl;4;3;No
8523.67;9.84;Summer;3.36;67;2;Atlantic seaboard;4;2;No
5412.6;13.8;Winter;2.29;63;1;Southern suburbs;3;1;Yes
4789.95;15.85;Autumn;3.74;59;2;Bloubergstrand region;4;2;No
8227.65;15.23;Summer;3.99;75;2;City bowl;4;2;Yes
6115.42;13.49;Winter;4.02;76;4;City bowl;6;3;No
5955.31;17.04;Summer;5.29;66;2;Bloubergstrand region;4;2;No
5733.07;16.27;Summer;4.97;86;2;Southern suburbs;4;2;No
8959.47;15.27;Spring;4.02;75;3;Southern suburbs;6;3;Yes
6876.43;12.67;Summer;4.43;68;2;Southern suburbs;3;2;Yes
5286.55;17.43;Summer;4.26;70;3;Atlantic seaboard;6;3;No
5396.03;17.47;Summer;3.85;79;1;City bowl;3;2;Yes
4774.56;16.67;Autumn;4.7;69;2;Atlantic seaboard;3;2;Yes
8105.68;10.11;Spring;3.03;63;1;Southern suburbs;2;3;No
6669.04;19.9;Autumn;4.27;68;2;Bloubergstrand region;4;2;No
6637.14;18.98;Summer;5.07;69;1;Bloubergstrand region;2;2;No
5535.91;18.2;Summer;4.26;66;1;City bowl;3;3;No
6043.67;13.95;Summer;5.8;86;3;Bloubergstrand region;5;3;No
6848.08;15.16;Autumn;4.84;75;3;Atlantic seaboard;4;1;Yes
6441.83;15.01;Winter;4.83;66;1;Bloubergstrand region;2;1;No
5886.19;14.02;Summer;4.34;79;1;Bloubergstrand region;3;3;No
7228.11;14.87;Winter;4.4;68;1;Southern suburbs;3;1;Yes
6353.83;13.86;Summer;4.53;77;2;City bowl;4;2;Yes
2866.83;13.86;Spring;5.14;82;3;Bloubergstrand region;6;2;No
5407.12;16.17;Summer;3.47;74;2;Southern suburbs;4;2;Yes
7808.48;18.47;Autumn;4.72;68;1;Atlantic seaboard;3;1;Yes
5048.39;21.3;Autumn;4.98;70;2;Southern suburbs;4;1;No
4397.83;13.94;Spring;3.14;58;1;City bowl;3;1;No
7287.17;16.56;Summer;3.49;73;3;City bowl;5;2;No
6274.39;12.13;Summer;3.27;67;2;Bloubergstrand region;4;2;No
5752.26;14.03;Summer;4.99;80;3;Atlantic seaboard;6;3;No
5462.18;8.91;Summer;3.68;78;3;City bowl;6;2;No
7558.53;19.75;Spring;5.05;81;1;City bowl;3;3;No
6927.01;18.38;Autumn;5.16;80;3;City bowl;6;2;No
6259.68;17.93;Winter;4.18;71;2;Atlantic seaboard;4;1;Yes
5469.41;12.81;Summer;3.85;52;1;Atlantic seaboard;3;2;No
6043.28;10.23;Summer;3.65;66;2;Atlantic seaboard;4;1;No
5035.76;9.84;Autumn;5.56;74;2;City bowl;4;1;Yes
3772.64;15.92;Autumn;4.37;69;3;Atlantic seaboard;5;3;No
7218.6;22.34;Autumn;5.04;76;2;Southern suburbs;4;2;No
4786.24;15.71;Summer;3.9;86;1;City bowl;3;2;No
8439.31;14.26;Summer;4.15;74;2;City bowl;3;3;Yes
6301.88;16.06;Summer;3.54;75;3;Atlantic seaboard;6;2;No
6776.85;13.83;Summer;4.03;75;1;Southern suburbs;2;2;No
7320.52;13.76;Autumn;4.39;56;1;City bowl;3;2;No
8514.62;17.23;Summer;5.28;75;3;Atlantic seaboard;4;1;Yes
5263.67;7.95;Summer;2.85;62;1;City bowl;3;1;No
5271.95;12.96;Autumn;4.79;73;1;Bloubergstrand region;3;2;Yes
5649.82;13.84;Summer;5;73;2;Atlantic seaboard;4;2;No
4784.51;20.88;Winter;4.15;65;1;Bloubergstrand region;3;2;No
4745.85;20.7;Autumn;6.06;78;3;City bowl;5;3;No
4952.95;16.39;Winter;3.4;61;2;Southern suburbs;4;2;No
3578.51;20.96;Autumn;5.08;74;3;City bowl;5;2;Yes
5272.11;16.38;Autumn;4.84;70;2;Bloubergstrand region;4;3;No
7203.25;11.95;Summer;3.36;70;2;Atlantic seaboard;2;2;Yes
5058.42;14.09;Summer;4.9;64;1;City bowl;3;3;No
6831.1;13.91;Summer;4.96;76;2;Atlantic seaboard;4;2;No
6714.28;10.06;Summer;4.07;74;2;City bowl;4;2;Yes
5265.6;10.69;Winter;4.66;61;3;Atlantic seaboard;5;2;No
4599.27;17.99;Summer;4.12;61;2;Atlantic seaboard;2;2;No
2953.15;18.34;Autumn;4.55;81;3;City bowl;6;3;No
6008.94;15.66;Spring;4.56;84;4;Atlantic seaboard;8;1;Yes
4777.1;15.34;Summer;4.05;60;2;City bowl;4;2;No
4871.32;13.79;Summer;4.39;65;2;Atlantic seaboard;4;2;No
6499.68;14.83;Autumn;4.4;75;2;Atlantic seaboard;4;2;No
7134.68;14.06;Autumn;4.16;62;1;Atlantic seaboard;2;1;No
5827.51;15.41;Spring;4.12;73;3;Southern suburbs;6;2;Yes
4183.7;12.3;Autumn;3.45;72;3;Southern suburbs;6;3;Yes
4930.28;15.75;Summer;4.71;68;2;City bowl;4;2;No
5274.9;14.17;Autumn;3.34;60;3;Southern suburbs;6;2;Yes
6703.78;15.05;Summer;5.95;84;3;Bloubergstrand region;4;3;No
6174.18;15.83;Summer;4.09;73;2;Atlantic seaboard;4;3;Yes
5660.55;16.94;Autumn;3.61;77;1;Southern suburbs;3;2;No
4463.65;11.21;Summer;3.7;67;2;City bowl;4;2;No
4971.27;15.01;Summer;4.73;76;2;Atlantic seaboard;2;2;No
4650.1;10.7;Autumn;3.6;72;2;City bowl;4;2;No
3899.12;13.67;Autumn;4.17;60;1;Bloubergstrand region;3;1;Yes
5798.18;12.87;Summer;3.5;57;2;Southern suburbs;4;2;No
8906.26;19.32;Autumn;4.91;74;3;Bloubergstrand region;6;1;No
4602.18;12;Summer;3.97;68;2;Atlantic seaboard;4;1;No
5618.28;11.09;Autumn;4.33;70;2;City bowl;4;1;No
8463.26;17.26;Summer;4.59;70;2;Southern suburbs;4;3;No
6708.49;12.92;Spring;2.04;58;1;Atlantic seaboard;3;2;No
7669;16.95;Spring;4.8;71;2;City bowl;4;1;No
5283.82;9.68;Spring;4.65;69;2;Atlantic seaboard;4;2;Yes
5778.65;17.11;Summer;4.2;65;3;City bowl;3;3;Yes
4286.03;17.24;Autumn;5.55;75;1;Bloubergstrand region;3;2;Yes
5906.51;16.19;Autumn;3.67;62;3;Southern suburbs;3;3;No
7493.52;16.49;Spring;3.49;69;2;Atlantic seaboard;3;3;No
6503.53;11.95;Summer;5.68;75;1;City bowl;3;3;Yes
7292.66;20.13;Summer;5.12;82;1;City bowl;3;3;No
5782.94;15.54;Autumn;3.11;68;2;Southern suburbs;4;2;Yes
6974.79;12.52;Spring;3.58;71;3;Southern suburbs;5;2;No
6184.16;10.38;Summer;3.92;75;2;Bloubergstrand region;4;2;No
4225.76;14.49;Autumn;3.47;65;2;Bloubergstrand region;4;1;No
6154.21;16.32;Autumn;4.63;74;2;Southern suburbs;4;2;No
5106.32;17.39;Autumn;5.16;82;2;Atlantic seaboard;4;3;Yes
5543.07;13.13;Summer;3.43;66;2;Bloubergstrand region;4;1;No
4522.51;4.12;Summer;3.79;66;2;City bowl;3;2;No
6352.07;13.48;Summer;4.39;64;2;Southern suburbs;2;2;Yes
6077.46;14.01;Spring;4.11;89;4;Southern suburbs;6;2;No
5488.49;16.21;Spring;4.1;70;2;Bloubergstrand region;2;1;No
6785.9;11.58;Autumn;4.16;72;2;City bowl;4;1;No
5105.89;11.71;Summer;3.57;61;2;City bowl;4;1;No
4672.87;16.39;Autumn;4.1;80;2;Atlantic seaboard;4;1;No
5321.6;17.88;Summer;5.96;75;2;Atlantic seaboard;4;2;Yes
5525.42;16.63;Autumn;4.3;71;3;Southern suburbs;5;2;Yes
6447.32;13.06;Autumn;3.86;71;1;Bloubergstrand region;2;1;No
5607.96;17.2;Spring;4.56;70;2;Atlantic seaboard;4;3;No
3269.29;15.84;Winter;3.71;69;1;Bloubergstrand region;3;1;Yes
3857.13;13.13;Autumn;3.52;67;2;Atlantic seaboard;4;2;No
4237.08;17.71;Autumn;5.22;75;1;Bloubergstrand region;3;2;No
4986.58;12.69;Summer;4.88;62;1;Atlantic seaboard;3;3;Yes
6255.97;19.96;Winter;4.74;78;2;Atlantic seaboard;4;1;No
5099.23;12.43;Spring;4.49;73;2;City bowl;3;2;No
6712.58;14.63;Summer;5.59;70;2;Atlantic seaboard;4;3;Yes
5321.92;15.41;Summer;4.96;80;3;Southern suburbs;6;2;No
6616.25;15.84;Autumn;4.91;69;2;City bowl;4;2;Yes
5101.75;16.71;Summer;5.34;85;2;Southern suburbs;4;2;Yes
5005.36;16.03;Winter;4.35;58;2;Southern suburbs;4;2;Yes
6287;16.6;Summer;4.4;73;3;City bowl;6;3;Yes
6003.6;18.36;Summer;4.38;66;2;City bowl;4;2;Yes
6130.08;8.53;Winter;4.62;69;1;Atlantic seaboard;3;1;No
6494.32;13.85;Summer;3.83;67;1;Southern suburbs;3;2;No
5898.05;14.57;Autumn;4.99;78;3;Bloubergstrand region;6;3;No
6188.79;12.55;Spring;4.39;65;2;Bloubergstrand region;2;3;Yes
7401.81;14.2;Summer;4.11;70;2;Atlantic seaboard;2;3;Yes
5101.7;14.84;Summer;4.66;63;2;Bloubergstrand region;4;1;Yes
5360.63;13.89;Spring;3.53;68;1;Atlantic seaboard;3;1;Yes
8241.26;9.99;Autumn;3.26;65;2;Atlantic seaboard;4;2;No
6854.22;16.68;Autumn;4.55;75;1;Bloubergstrand region;3;1;Yes
5840.55;15.51;Summer;3.35;60;1;Atlantic seaboard;3;2;No
5858.82;14.84;Winter;4.43;63;3;Bloubergstrand region;6;3;Yes
6487.96;16.95;Winter;4.52;69;2;Southern suburbs;4;3;No
6927.76;13.34;Autumn;4.48;64;2;City bowl;4;3;Yes
5725.2;13.3;Summer;3.97;69;2;Southern suburbs;4;2;Yes
4554.84;14.09;Autumn;3.64;73;1;Southern suburbs;3;2;Yes
8973.66;11.46;Spring;5.37;63;2;Atlantic seaboard;4;3;No
6653.21;16.76;Summer;4.76;65;1;Southern suburbs;3;1;Yes
5907.36;11.68;Autumn;4.15;59;3;City bowl;6;2;Yes
9169.05;14.96;Autumn;3.8;68;1;City bowl;3;2;Yes
6329;18.36;Winter;3.96;68;3;City bowl;4;2;No
7223.65;16.81;Spring;2.72;62;1;Southern suburbs;1;1;No
6008.06;8.37;Summer;5.09;72;2;Bloubergstrand region;4;1;No
4754.8;15.21;Autumn;4.77;70;2;Atlantic seaboard;4;2;Yes
4864.48;11.84;Summer;4.56;67;3;City bowl;5;1;Yes
6201.07;8.43;Autumn;4.27;70;2;City bowl;4;3;Yes
7124.57;10.26;Summer;3.9;53;1;City bowl;3;3;Yes
7126.04;23.76;Spring;2.74;68;2;Southern suburbs;4;2;No
6129.94;14.95;Autumn;4.2;73;2;Bloubergstrand region;4;2;Yes
4362.1;12.23;Winter;4.16;71;2;City bowl;3;1;Yes
4075.06;16.9;Autumn;4.08;77;2;Southern suburbs;4;2;Yes
5095.75;14.71;Summer;3.42;57;2;Southern suburbs;4;2;No
6546.35;17.97;Summer;5.28;68;2;City bowl;3;1;No
5122.35;11.76;Summer;4.62;65;2;City bowl;4;2;Yes
6112.69;13.06;Summer;4.26;79;3;Atlantic seaboard;5;3;No
6057.99;14.97;Spring;5.05;92;4;Atlantic seaboard;5;3;No
6238.03;16.75;Summer;4.46;62;2;City bowl;4;2;Yes
6489.94;14.05;Summer;4.31;59;2;Bloubergstrand region;4;3;No
6954.58;15.41;Winter;3.25;62;2;Atlantic seaboard;4;3;No
6904.19;13.5;Summer;3.74;66;2;City bowl;4;2;No
4792.34;18.34;Summer;4.51;78;1;Bloubergstrand region;1;2;No
5172.11;13.27;Summer;4.72;77;2;Atlantic seaboard;4;1;No
4473.95;13.13;Summer;4.35;79;2;City bowl;3;2;Yes
4422.89;14.11;Summer;4.59;67;1;City bowl;3;2;No
5818.86;17.57;Autumn;4.13;72;2;Bloubergstrand region;4;2;Yes
6064.74;17.26;Autumn;4.71;71;1;City bowl;3;2;Yes
3149.34;12.91;Spring;5.43;67;2;Atlantic seaboard;4;2;No
6601.09;14.03;Summer;4.51;87;4;City bowl;6;3;Yes
6202.45;16.37;Summer;4.86;79;2;Atlantic seaboard;3;2;No
5472.59;17.2;Summer;4.61;89;4;City bowl;7;2;Yes
5847.2;12.03;Autumn;3.07;57;2;City bowl;4;2;No
4815.78;14;Autumn;3.63;62;1;City bowl;1;2;Yes
4975.63;15.42;Summer;5.01;74;1;Bloubergstrand region;3;2;Yes
5372.27;20.03;Autumn;6.01;81;2;City bowl;4;3;Yes
12371.23;12.8;Summer;4.04;68;1;Atlantic seaboard;3;1;No
7189.56;18.19;Summer;4.83;72;2;Southern suburbs;2;2;Yes
3264.12;14.73;Summer;3.3;67;2;Atlantic seaboard;3;2;No
5912.49;18.32;Summer;3.59;58;2;Atlantic seaboard;4;1;No
5285.19;16.8;Winter;5.05;74;1;City bowl;3;2;Yes
7970.99;15.29;Spring;4.29;72;3;City bowl;4;1;No
4031.79;14.44;Summer;3.73;78;2;City bowl;4;1;No
4527.07;12.38;Summer;5.01;61;2;City bowl;4;1;No
6449.55;11.55;Summer;3.48;66;3;Southern suburbs;6;1;No
5177.12;12.67;Summer;5.24;75;2;Atlantic seaboard;4;2;Yes
4321.96;12.85;Autumn;4.57;72;2;Southern suburbs;4;1;Yes
7660.95;14.26;Summer;5.32;63;1;City bowl;3;2;No
6129.31;12.17;Summer;4.26;66;3;City bowl;6;3;No
6060.03;18.88;Summer;4.74;60;3;City bowl;6;2;No
5282.45;13.12;Summer;4.48;75;2;City bowl;3;2;No
7237.88;10.16;Spring;4.49;75;2;City bowl;4;2;Yes
3984.11;21.99;Summer;4.51;79;1;Southern suburbs;3;2;No
4849.13;14.06;Summer;4.64;75;2;City bowl;4;2;No
5347.07;17.32;Summer;4.79;62;3;Bloubergstrand region;6;2;No
